<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210329,133000,57934.6200000,58325.8500000,57792.8500000,58060.6100000,468
20210329,140000,58060.6100000,58152.6900000,57769.4700000,58047.0100000,384
20210329,143000,58047.0100000,58134.8800000,57611.4300000,57760.3800000,432
20210329,150000,57753.7200000,57960.2300000,57674.1800000,57886.1500000,528
20210329,153000,57888.7600000,58400.0000000,57781.5000000,58053.7500000,679
20210329,160000,58053.7500000,58213.8000000,57929.9900000,58032.5200000,424
20210329,163000,58032.5100000,58209.4800000,57813.2600000,58057.9200000,485
20210329,170000,58057.9100000,58220.3900000,57915.9000000,57956.6800000,380
20210329,173000,57957.7900000,58122.5600000,57831.6400000,58050.0100000,460
20210329,180000,58050.0100000,58245.0000000,58018.5200000,58159.9900000,437
20210329,183000,58159.9900000,58203.8800000,57296.2500000,57519.3900000,772
20210329,190000,57518.7200000,57925.3800000,57517.8800000,57721.0100000,368
20210329,193000,57734.6900000,57842.6900000,57178.1200000,57479.3100000,525
20210329,200000,57479.3800000,57886.2000000,57478.9300000,57597.1100000,698
20210329,203000,57597.1100000,58292.2000000,57535.6000000,57941.8600000,689
20210329,210000,57947.1800000,58100.0000000,57757.0100000,57894.2300000,477
20210329,213000,57894.2300000,58000.0000000,57530.0600000,57831.0700000,460
20210329,220000,57831.0800000,57857.5100000,57676.6900000,57800.0000000,490
20210329,223000,57800.0000000,57844.0900000,57600.1800000,57725.7800000,378
20210329,230000,57725.7800000,57759.2200000,57410.0000000,57681.8200000,340
20210329,233000,57681.8300000,57728.1400000,57376.7300000,57413.6800000,304
20210330,000000,57413.6800000,57547.5300000,57056.8000000,57235.9300000,457
20210330,003000,57233.7500000,57518.6400000,57171.7300000,57400.0000000,289
20210330,010000,57400.0000000,57607.1900000,57320.4800000,57534.3300000,278
20210330,013000,57534.3400000,57885.5400000,57436.9600000,57743.1900000,268
20210330,020000,57748.5500000,57910.8300000,57600.0000000,57727.6500000,300
20210330,023000,57727.6400000,57727.6500000,57448.3100000,57511.8600000,266
20210330,030000,57511.8700000,57775.7300000,57282.6100000,57613.4800000,283
20210330,033000,57613.7600000,57688.0600000,57385.9400000,57638.4400000,235
20210330,040000,57638.5800000,57729.8600000,57488.4000000,57503.0100000,190
20210330,043000,57503.0100000,57575.3400000,57270.7700000,57300.0800000,411
20210330,050000,57300.0800000,57450.9800000,57197.0000000,57364.5000000,504
20210330,053000,57364.5000000,57364.5000000,57100.0000000,57283.9800000,288
20210330,060000,57283.9700000,57371.7300000,57100.0000000,57260.8200000,306
20210330,063000,57260.8300000,57300.0000000,57081.1600000,57128.4400000,440
20210330,070000,57128.4300000,57200.0000000,57000.0000000,57107.5000000,508
20210330,073000,57106.9700000,57390.0000000,57022.0200000,57387.1800000,187
20210330,080000,57386.9000000,57788.4200000,57315.1700000,57545.0000000,336
20210330,083000,57540.2700000,57577.9700000,57343.8000000,57439.5100000,174
20210330,090000,57439.5200000,57662.2800000,57369.5100000,57641.8300000,158
20210330,093000,57641.8400000,57815.2600000,57486.6100000,57762.9200000,164
20210330,100000,57762.9200000,58249.0000000,57662.1400000,58050.2000000,637
20210330,103000,58050.2000000,58256.4200000,57933.7700000,58130.0000000,178
20210330,110000,58130.0100000,58208.6700000,58006.8000000,58119.8700000,81
20210330,113000,58116.4300000,58188.6900000,57734.1800000,57918.7700000,207
20210330,120000,57925.7600000,58021.0000000,57815.7300000,57945.8000000,115
20210330,123000,57945.7900000,58107.7300000,57862.0200000,58038.9100000,156
20210330,130000,58038.9100000,58888.0000000,58000.0000000,58829.5000000,648
20210330,133000,58837.3200000,59300.0000000,58837.3100000,59099.4300000,669
20210330,140000,59099.4400000,59115.5800000,58615.3300000,58860.0100000,328
20210330,143000,58860.0000000,59100.0000000,58846.6000000,58999.9800000,368
20210330,150000,58999.9800000,59279.1200000,58905.7800000,59271.4300000,462
20210330,153000,59271.4300000,59397.4800000,59051.7200000,59098.5600000,417
20210330,160000,59098.5700000,59259.5400000,59062.0300000,59150.0100000,320
20210330,163000,59150.0100000,59300.0000000,58852.4900000,59132.0300000,509
20210330,170000,59132.0300000,59132.0400000,58850.0000000,58913.4100000,480
20210330,173000,58907.0600000,58949.9000000,58632.6000000,58913.7300000,413
20210330,180000,58908.8000000,59015.1000000,58806.7800000,58878.9700000,335
20210330,183000,58878.9800000,58957.8700000,58750.0100000,58754.0100000,290
20210330,190000,58755.0000000,58789.5200000,58463.5100000,58514.7000000,436
20210330,193000,58514.7000000,58770.8000000,58460.0000000,58699.1400000,336
20210330,200000,58699.1300000,58850.0000000,58598.0700000,58720.4600000,289
20210330,203000,58720.4500000,58873.5500000,58680.5000000,58788.8700000,223
20210330,210000,58788.8800000,58897.4500000,58700.0000000,58720.7500000,194
20210330,213000,58720.6100000,59114.0300000,58716.7000000,59023.9200000,514
20210330,220000,59014.4100000,59017.6100000,58790.1800000,58881.2500000,311
20210330,223000,58879.9000000,58914.3400000,58734.4700000,58888.0000000,207
20210330,230000,58888.0000000,59099.0000000,58860.3400000,59098.9900000,367
20210330,233000,59099.0000000,59100.0000000,58501.0000000,58541.7800000,304
20210331,000000,58541.7800000,58786.7300000,58420.6100000,58665.7100000,237
20210331,003000,58665.7200000,58752.9700000,58584.5400000,58736.2800000,130
20210331,010000,58742.7300000,58852.7100000,58650.0000000,58756.8200000,111
20210331,013000,58756.8200000,58950.3600000,58702.4700000,58824.4200000,298
20210331,020000,58824.4100000,58860.9800000,58642.2900000,58704.5500000,187
20210331,023000,58704.5400000,58743.2900000,58554.4800000,58743.2900000,226
20210331,030000,58743.2900000,58791.1200000,58580.0000000,58786.4600000,216
20210331,033000,58786.4600000,59000.0000000,58692.8400000,58775.0100000,322
20210331,040000,58775.0000000,59061.7000000,58775.0000000,59046.6100000,257
20210331,043000,59046.6000000,59055.8200000,58840.0200000,59005.0900000,248
20210331,050000,59005.0900000,59093.0000000,58875.5900000,58933.0300000,385
20210331,053000,58933.0400000,58933.0400000,58756.0000000,58870.0000000,213
20210331,060000,58865.4000000,58906.8600000,58680.0000000,58680.0000000,156
20210331,063000,58680.0100000,58745.5800000,58550.0000000,58609.7000000,182
20210331,070000,58607.5000000,58665.4000000,58426.0300000,58635.3800000,223
20210331,073000,58635.3800000,58724.4400000,58501.0100000,58633.8700000,200
20210331,080000,58633.8700000,58797.6700000,58592.2000000,58740.7700000,147
20210331,083000,58737.0600000,58743.9200000,58566.4200000,58605.2600000,130
20210331,090000,58605.2600000,58719.7700000,58553.9300000,58715.0000000,102
20210331,093000,58715.0000000,59390.0000000,58682.8200000,59365.8500000,342
20210331,100000,59365.5100000,59795.9900000,59365.5100000,59702.7500000,635
20210331,103000,59704.6000000,59800.0000000,59363.9000000,59376.1200000,219
20210331,110000,59376.1100000,59473.9900000,57501.0000000,58177.1000000,1070
20210331,113000,58184.0400000,58261.1200000,56873.8000000,57863.0500000,1099
20210331,120000,57863.0600000,58160.1600000,57672.5300000,58016.0800000,271
20210331,123000,58003.0100000,58280.7300000,57700.9400000,58078.3600000,238
20210331,130000,58079.0700000,58079.0700000,57807.2200000,57967.8500000,177
20210331,133000,57962.0500000,58080.0000000,57427.4400000,57494.9000000,288
20210331,140000,57494.3300000,57808.9900000,57280.0000000,57730.1700000,178
20210331,143000,57723.4700000,57985.8300000,57656.5600000,57939.4500000,239
20210331,150000,57939.4500000,58154.3100000,57858.5800000,58006.7100000,185
20210331,153000,58006.7100000,58336.0700000,57674.4900000,58115.1200000,356
20210331,160000,58115.1300000,58215.0600000,58036.1400000,58158.9400000,257
20210331,163000,58158.9400000,58587.4200000,58050.0000000,58470.3200000,249
20210331,170000,58469.5900000,58797.3000000,58386.5500000,58578.2700000,394
20210331,173000,58578.2800000,58674.7100000,58379.8500000,58539.7000000,267
20210331,180000,58534.7600000,58790.0900000,58507.6900000,58605.7900000,228
20210331,183000,58605.7900000,59472.0000000,58605.7800000,59118.7800000,972
20210331,190000,59118.7900000,59396.8500000,58710.3200000,59289.4900000,563
20210331,193000,59302.7300000,59664.5500000,59115.8300000,59335.9000000,576
20210331,200000,59335.9100000,59433.5800000,58800.0000000,59029.3400000,549
20210331,203000,59029.3400000,59171.7000000,58939.4100000,58962.4200000,515
20210331,210000,58967.6600000,59299.9800000,58966.3400000,59269.1200000,336
20210331,213000,59269.1200000,59479.0900000,59191.8400000,59390.9800000,365
20210331,220000,59387.5100000,59599.0000000,59285.9100000,59291.9900000,456
20210331,223000,59292.0000000,59559.6000000,59291.9900000,59477.3100000,473
20210331,230000,59477.3100000,59572.6100000,58380.7900000,58601.2700000,884
20210331,233000,58601.2800000,58985.0000000,58347.4400000,58985.0000000,767
20210401,000000,58985.0000000,59115.1700000,58846.8700000,58950.0300000,299
20210401,003000,58950.0300000,59087.7000000,58889.3600000,58917.2000000,228
20210401,010000,58917.2000000,59306.5000000,58750.0000000,58950.2400000,261
20210401,013000,58950.2400000,59001.0000000,58616.2200000,58730.0000000,250
20210401,020000,58730.0100000,58862.4700000,58610.1200000,58638.1700000,187
20210401,023000,58638.1700000,58903.6300000,58555.5500000,58871.5000000,256
20210401,030000,58859.7600000,58921.0000000,58698.4300000,58800.0000000,194
20210401,033000,58800.0100000,59111.0000000,58756.0700000,58930.2100000,285
20210401,040000,58930.2200000,59255.8400000,58930.2100000,59246.1900000,189
20210401,043000,59246.1800000,59333.1600000,59093.1900000,59140.5600000,187
20210401,050000,59140.6100000,59239.9000000,58952.7600000,59160.8800000,157
20210401,053000,59158.6800000,59305.0000000,59065.0600000,59083.7400000,103
20210401,060000,59076.6800000,59230.0000000,59051.5200000,59113.8400000,89
20210401,063000,59112.9100000,59183.4100000,58956.8500000,59002.1900000,111
20210401,070000,59002.1900000,59138.5600000,58960.0000000,59138.5500000,113
20210401,073000,59138.5600000,59250.0000000,59025.0000000,59117.9100000,126
20210401,080000,59114.5900000,59177.7100000,58650.0100000,58922.2200000,476
20210401,083000,58925.1400000,59000.0000000,58720.0100000,58886.1900000,112
20210401,090000,58884.4700000,58988.8800000,58778.1700000,58808.6400000,93
20210401,093000,58803.2700000,59044.8700000,58793.5700000,58938.9700000,73
20210401,100000,58938.9600000,59036.4200000,58700.0000000,58761.5000000,72
20210401,103000,58761.5000000,58946.7100000,58539.3400000,58907.5200000,252
20210401,110000,58907.5100000,58969.6900000,58674.2000000,58856.1500000,120
20210401,113000,58856.1500000,59474.9400000,58853.0900000,59300.0000000,216
20210401,120000,59310.1200000,59336.3100000,58580.8600000,58840.0400000,199
20210401,123000,58849.3200000,59265.2600000,58825.6400000,59015.7200000,106
20210401,130000,59015.7200000,59015.7200000,58729.3500000,58837.3200000,102
20210401,133000,58837.3200000,58970.3900000,58675.4400000,58697.4300000,117
20210401,140000,58702.9000000,58806.2600000,58500.0000000,58629.4700000,220
20210401,143000,58629.4700000,58629.4700000,58139.9400000,58379.7100000,361
20210401,150000,58387.1500000,58689.5300000,58328.4900000,58593.8200000,245
20210401,153000,58593.8300000,58733.6500000,58412.4900000,58690.0000000,190
20210401,160000,58690.0000000,58749.0000000,58477.7700000,58740.0100000,217
20210401,163000,58740.0100000,59099.0400000,58727.2400000,58919.9800000,331
20210401,170000,58919.9800000,59100.0000000,58854.5500000,58917.4100000,305
20210401,173000,58917.4100000,59074.8100000,58781.1000000,58993.3100000,298
20210401,180000,58993.3000000,59035.4400000,58838.5200000,59007.7000000,255
20210401,183000,59007.7800000,59284.0500000,58948.4100000,59087.3500000,500
20210401,190000,59083.1500000,59160.0000000,58943.1700000,58975.0200000,354
20210401,193000,58975.0200000,59136.2600000,58745.2900000,58799.5100000,378
20210401,200000,58799.5100000,58852.2100000,58641.4800000,58762.4100000,364
20210401,203000,58762.4000000,58825.3900000,58570.9200000,58680.7800000,293
20210401,210000,58683.1300000,58724.5700000,58310.6300000,58496.7600000,451
20210401,213000,58496.7600000,58704.0700000,57930.0000000,58620.0000000,706
20210401,220000,58620.0000000,58787.0000000,58528.2800000,58693.4000000,487
20210401,223000,58698.5400000,58845.5900000,58551.3600000,58666.6700000,300
20210401,230000,58670.8300000,58945.6400000,58651.9800000,58908.2200000,400
20210401,233000,58915.8700000,58999.9900000,58715.2100000,58882.1300000,215
20210402,000000,58882.1300000,59000.0000000,58789.0000000,58854.1800000,151
20210402,003000,58854.1900000,58924.8000000,58677.0400000,58696.2700000,149
20210402,010000,58699.9900000,58783.7100000,58560.6500000,58756.8200000,108
20210402,013000,58756.8200000,58949.0000000,58633.4600000,58850.0600000,142
20210402,020000,58850.0600000,58991.0900000,58850.0500000,58983.3900000,129
20210402,023000,58983.3800000,59015.3400000,58828.4200000,58890.8700000,167
20210402,030000,58890.8700000,58905.8700000,58711.2900000,58726.4800000,88
20210402,033000,58726.4700000,58875.0000000,58533.5700000,58656.7200000,237
20210402,040000,58645.8500000,58745.3500000,58441.8800000,58652.3800000,263
20210402,043000,58652.3900000,58850.0000000,58643.6600000,58828.4100000,121
20210402,050000,58827.7200000,59000.0000000,58816.9700000,58852.2100000,142
20210402,053000,58857.2000000,59490.0000000,58849.1400000,59445.5000000,568
20210402,060000,59445.4900000,60055.0200000,59156.8000000,59627.0000000,1540
20210402,063000,59627.0000000,59950.0000000,59543.2400000,59760.7100000,334
20210402,070000,59760.7100000,59821.6900000,59550.0000000,59821.6900000,245
20210402,073000,59821.6900000,59948.5000000,59575.7500000,59617.3100000,495
20210402,080000,59617.3100000,59699.0000000,59406.9000000,59570.9500000,158
20210402,083000,59570.9500000,59649.2300000,59352.0200000,59523.1000000,225
20210402,090000,59523.1000000,59589.2500000,59450.0000000,59541.7200000,60
20210402,093000,59543.2200000,59631.8400000,59425.5100000,59500.0000000,59
20210402,100000,59500.0100000,59620.0300000,59320.5800000,59510.6500000,116
20210402,103000,59512.6100000,59700.7400000,59503.3600000,59689.3100000,162
20210402,110000,59689.3200000,59700.0000000,59434.9000000,59434.9000000,175
20210402,113000,59431.9100000,59667.1200000,59408.1200000,59529.8700000,69
20210402,120000,59529.8600000,59607.4900000,59427.6200000,59481.2600000,57
20210402,123000,59481.2600000,59517.9100000,59245.1600000,59500.0000000,269
20210402,130000,59496.1700000,59690.0900000,59456.5700000,59641.6700000,133
20210402,133000,59641.6700000,59662.4400000,59467.0800000,59627.9200000,58
20210402,140000,59627.9200000,59676.2300000,59492.6800000,59624.3700000,101
20210402,143000,59628.9600000,59680.0000000,59469.0800000,59527.7300000,111
20210402,150000,59527.7300000,59606.0600000,59450.0000000,59566.1400000,117
20210402,153000,59566.1400000,59618.0200000,59223.0900000,59391.4700000,205
20210402,160000,59391.4700000,59521.9300000,59379.4700000,59512.4500000,104
20210402,163000,59512.4400000,59512.4900000,59250.0000000,59319.2100000,220
20210402,170000,59319.2100000,59319.2100000,59000.0000000,59189.6700000,678
20210402,173000,59189.6600000,59310.5000000,58900.0000000,59135.0100000,508
20210402,180000,59135.0000000,59367.4300000,59053.1100000,59351.0000000,267
20210402,183000,59351.0000000,59600.0000000,59348.1300000,59533.0000000,324
20210402,190000,59532.9800000,59589.4400000,59370.1700000,59482.0300000,151
20210402,193000,59482.0400000,59591.8500000,59239.5500000,59345.0000000,160
20210402,200000,59345.0000000,59414.7000000,59154.9000000,59252.5600000,153
20210402,203000,59252.5700000,59265.5700000,59100.0000000,59140.0200000,182
20210402,210000,59142.9200000,59240.1400000,59100.0000000,59205.2000000,174
20210402,213000,59205.2000000,59305.3900000,59101.0000000,59184.8500000,126
20210402,220000,59182.2900000,59215.3300000,59025.5700000,59117.2600000,153
20210402,223000,59117.2600000,59117.2600000,58560.0000000,58852.6800000,397
20210402,230000,58858.7000000,58988.0100000,58765.5500000,58860.0000000,173
20210402,233000,58860.0000000,58950.0000000,58762.7200000,58770.3100000,142
20210403,000000,58770.3100000,58924.6200000,58558.2700000,58671.0100000,165
20210403,003000,58671.0100000,58775.8200000,58458.6800000,58738.3600000,248
20210403,010000,58738.3600000,58899.5400000,58705.6300000,58767.8200000,111
20210403,013000,58767.8200000,58900.0000000,58657.9400000,58851.9700000,110
20210403,020000,58859.9500000,58930.0000000,58777.0200000,58843.3900000,98
20210403,023000,58843.3800000,59150.8500000,58767.6600000,59120.1100000,170
20210403,030000,59120.1200000,59200.0000000,58962.2000000,58981.0400000,123
20210403,033000,58981.0400000,59479.0000000,58941.2000000,59221.0200000,214
20210403,040000,59221.0300000,59437.5800000,59136.9100000,59404.6800000,179
20210403,043000,59404.6900000,59404.6900000,59219.0100000,59234.8000000,142
20210403,050000,59234.8000000,59282.8900000,59012.5400000,59258.3600000,113
20210403,053000,59259.2600000,59327.4700000,59119.1900000,59247.1300000,176
20210403,060000,59247.1300000,59400.0000000,59162.6400000,59400.0000000,136
20210403,063000,59400.0000000,59429.0000000,59255.4500000,59283.4700000,74
20210403,070000,59283.4700000,59290.8200000,59145.3500000,59232.5400000,87
20210403,073000,59232.5400000,59345.2600000,59190.8600000,59317.0000000,50
20210403,080000,59317.0000000,59430.7200000,59288.9000000,59401.8100000,101
20210403,083000,59401.8000000,59518.2800000,59314.7700000,59380.4500000,89
20210403,090000,59379.1100000,59500.0000000,59331.5800000,59454.9500000,76
20210403,093000,59458.8300000,59500.0000000,59328.1200000,59329.4900000,53
20210403,100000,59329.5000000,59426.5400000,59214.5000000,59420.9300000,88
20210403,103000,59420.9300000,59441.7200000,59283.7100000,59370.3600000,52
20210403,110000,59370.3700000,59405.7300000,59282.3700000,59299.3000000,44
20210403,113000,59299.2900000,59752.0000000,59299.2900000,59470.0800000,233
20210403,120000,59472.4900000,59510.4400000,58750.0000000,59038.1300000,260
20210403,123000,59029.5100000,59188.0300000,58811.0700000,59173.3000000,100
20210403,130000,59175.0000000,59425.5600000,59116.8000000,59413.2100000,60
20210403,133000,59413.2100000,59700.0000000,59397.1600000,59566.3500000,108
20210403,140000,59566.2400000,59621.2100000,59323.4100000,59323.4100000,71
20210403,143000,59322.7200000,59445.5900000,59234.9100000,59286.5500000,71
20210403,150000,59286.5600000,59415.0000000,59183.1400000,59269.4900000,73
20210403,153000,59257.5300000,59400.0000000,59138.4800000,59289.8500000,61
20210403,160000,59289.8500000,59323.0500000,59194.5000000,59262.6000000,62
20210403,163000,59262.6100000,59400.0000000,59162.0200000,59393.8000000,73
20210403,170000,59397.2600000,59450.0000000,59336.3600000,59422.4200000,70
20210403,173000,59422.4200000,59448.9900000,59281.3200000,59330.0000000,59
20210403,180000,59330.0100000,59389.1300000,59120.0400000,59141.2400000,133
20210403,183000,59143.5700000,59235.5800000,59011.2700000,59050.0000000,124
20210403,190000,59050.0000000,59187.2600000,58802.4300000,58824.1100000,177
20210403,193000,58824.1200000,59158.8700000,58590.0000000,59050.0600000,270
20210403,200000,59051.3400000,59125.0000000,58704.0900000,58791.5100000,103
20210403,203000,58791.5200000,58793.2200000,58210.0000000,58509.9000000,381
20210403,210000,58509.9000000,58641.7200000,58201.0000000,58231.7000000,318
20210403,213000,58223.7400000,58442.2000000,57800.0000000,58442.1800000,499
20210403,220000,58442.1900000,58537.9700000,58300.0100000,58493.8100000,167
20210403,223000,58493.8100000,58758.1700000,58404.8200000,58498.6300000,185
20210403,230000,58499.9900000,58608.7900000,58188.5300000,58608.7900000,203
20210403,233000,58608.7900000,58608.7900000,58211.0500000,58374.3200000,116
20210404,000000,58374.3200000,58472.0600000,57897.4300000,58075.7700000,208
20210404,003000,58079.3100000,58211.4000000,57786.9900000,58076.3100000,381
20210404,010000,58076.3100000,58263.0200000,57547.1000000,57661.3500000,324
20210404,013000,57661.3500000,57775.0000000,57300.0100000,57428.3300000,461
20210404,020000,57428.3200000,57628.8500000,57126.0000000,57565.0100000,417
20210404,023000,57565.0000000,57820.9000000,57400.0000000,57695.4400000,428
20210404,030000,57695.4300000,57695.4300000,56943.0000000,57094.3400000,555
20210404,033000,57094.3400000,57158.8200000,56540.0000000,57116.5800000,687
20210404,040000,57116.5700000,57246.8300000,56709.0200000,56709.0200000,285
20210404,043000,56708.7400000,57032.6400000,56478.5300000,57008.3200000,510
20210404,050000,56986.1100000,57149.9900000,56795.1800000,56972.8800000,272
20210404,053000,56972.8800000,57448.1200000,56950.0100000,57394.1400000,237
20210404,060000,57394.1400000,57442.0500000,57294.1700000,57412.2200000,162
20210404,063000,57412.2200000,57491.7500000,57231.5500000,57275.3500000,135
20210404,070000,57275.3500000,57585.5200000,57261.0600000,57545.0000000,97
20210404,073000,57545.0100000,57697.3600000,57467.6800000,57521.0000000,136
20210404,080000,57521.0000000,57600.7700000,57413.4300000,57576.1200000,87
20210404,083000,57576.1200000,57684.5000000,57500.0000000,57526.0300000,76
20210404,090000,57526.0400000,57585.3200000,57339.2800000,57501.4800000,79
20210404,093000,57501.4800000,57585.0400000,57200.9800000,57347.0000000,100
20210404,100000,57347.0000000,57460.0000000,57263.7300000,57460.0000000,76
20210404,103000,57460.0000000,57543.1600000,57374.1300000,57444.6700000,50
20210404,110000,57444.6600000,57645.5900000,57307.8900000,57645.5900000,121
20210404,113000,57645.5900000,57734.8700000,57455.6300000,57594.4300000,104
20210404,120000,57594.4400000,57662.7000000,57450.0000000,57471.9300000,51
20210404,123000,57471.9300000,57727.0100000,57471.9300000,57524.8100000,48
20210404,130000,57524.8100000,57723.1300000,57524.8000000,57713.6700000,51
20210404,133000,57713.6600000,57784.0700000,57592.3500000,57642.9900000,62
20210404,140000,57642.9900000,57758.4500000,57510.1700000,57734.4400000,72
20210404,143000,57734.4300000,57777.8300000,57609.1400000,57655.2000000,77
20210404,150000,57655.2100000,57729.3000000,57190.6300000,57311.5800000,134
20210404,153000,57311.5800000,57950.0000000,57049.6900000,57749.8400000,202
20210404,160000,57749.8400000,57970.0800000,57741.4000000,57781.1100000,96
20210404,163000,57780.9200000,58183.2000000,57780.9200000,58096.5300000,156
20210404,170000,58096.5400000,58199.2500000,58000.0400000,58175.2800000,123
20210404,173000,58175.2800000,58322.8900000,58082.2400000,58165.9700000,202
20210404,180000,58165.9700000,58204.7700000,58052.4100000,58150.0000000,71
20210404,183000,58150.0000000,58500.0000000,58105.3400000,58406.9700000,176
20210404,190000,58406.9700000,58470.0000000,57786.6100000,57942.6300000,222
20210404,193000,57943.5700000,58055.1000000,57690.0000000,57862.9400000,156
20210404,200000,57881.3200000,58085.4900000,57874.1700000,58040.0300000,78
20210404,203000,58040.0300000,58220.5200000,58033.6200000,58211.6000000,75
20210404,210000,58211.6000000,58281.4800000,58104.9500000,58175.2300000,62
20210404,213000,58175.2300000,58262.0000000,58113.8300000,58146.7100000,68
20210404,220000,58146.6900000,58175.4800000,57989.1600000,58123.5500000,134
20210404,223000,58123.5500000,58187.1300000,57858.5500000,57858.5600000,92
20210404,230000,57858.5600000,57980.0000000,57776.4200000,57972.1900000,87
20210404,233000,57969.0700000,58051.6500000,57860.0000000,57860.0100000,102
20210405,000000,57860.0100000,58075.0000000,57857.7100000,58051.2800000,75
20210405,003000,58051.2800000,58166.6100000,58004.2100000,58023.7100000,89
20210405,010000,58023.7200000,58200.0000000,58023.7200000,58123.0000000,62
20210405,013000,58123.0000000,58185.0000000,57909.1700000,58185.0000000,68
20210405,020000,58185.0000000,58188.0000000,58084.3200000,58139.1400000,52
20210405,023000,58135.7700000,58293.0700000,58110.3000000,58191.4500000,72
20210405,030000,58187.0100000,58312.8000000,58147.2800000,58215.9400000,74
20210405,033000,58216.7300000,58424.0000000,57982.3200000,58169.9500000,155
20210405,040000,58170.0000000,58181.6400000,57903.2800000,57918.7900000,77
20210405,043000,57918.7800000,57918.7900000,57669.0000000,57829.8400000,173
20210405,050000,57829.8400000,57900.0000000,57694.8300000,57808.4900000,81
20210405,053000,57813.7600000,57813.7600000,57456.7200000,57656.2800000,213
20210405,060000,57656.2800000,57800.0000000,57569.9600000,57627.3700000,145
20210405,063000,57627.3600000,57729.1700000,57542.7200000,57719.9600000,156
20210405,070000,57723.0700000,57729.5600000,57355.0000000,57491.1200000,150
20210405,073000,57491.1300000,57618.2900000,57300.0000000,57618.2800000,148
20210405,080000,57618.2800000,57618.2900000,57301.0100000,57307.9200000,114
20210405,083000,57307.9200000,57386.6800000,57020.0000000,57189.9200000,228
20210405,090000,57189.9200000,57272.2500000,56900.0000000,56939.0600000,227
20210405,093000,56925.1400000,57153.0100000,56831.3800000,57149.4000000,161
20210405,100000,57146.4800000,57307.7300000,57100.0000000,57161.1900000,172
20210405,103000,57161.1900000,57359.0900000,57034.3100000,57175.6400000,110
20210405,110000,57175.6400000,57300.0000000,56999.2100000,57268.0000000,73
20210405,113000,57267.9900000,57346.4400000,56817.6400000,56968.7800000,108
20210405,120000,56968.7800000,57196.6500000,56968.7800000,57135.2100000,81
20210405,123000,57135.2000000,57462.9900000,56989.8500000,57429.5600000,97
20210405,130000,57438.3400000,57532.4600000,57353.5300000,57532.4600000,113
20210405,133000,57532.4600000,57538.7200000,57411.8000000,57431.0800000,76
20210405,140000,57431.0800000,57730.7700000,57340.6900000,57666.8600000,113
20210405,143000,57666.8600000,57740.1500000,57573.6900000,57673.0400000,137
20210405,150000,57673.0200000,57750.0000000,57585.0000000,57750.0000000,152
20210405,153000,57750.0000000,58074.7900000,57750.0000000,57865.6300000,196
20210405,160000,57865.6200000,58139.1300000,57780.4500000,57967.6600000,181
20210405,163000,57967.6600000,58081.2600000,57788.0000000,57887.0500000,133
20210405,170000,57887.0500000,58140.5800000,57887.0500000,58140.5700000,195
20210405,173000,58140.5800000,58728.3000000,58140.5800000,58654.3200000,416
20210405,180000,58654.3200000,59188.0000000,58654.3200000,59188.0000000,626
20210405,183000,59186.8600000,59251.7600000,58874.8500000,58988.2000000,432
20210405,190000,58988.1900000,59150.6500000,58936.6600000,59037.9600000,329
20210405,193000,59029.5000000,59250.0000000,58874.8500000,59085.1300000,371
20210405,200000,59089.1000000,59150.0000000,58909.9900000,58992.4900000,297
20210405,203000,58992.4900000,59081.1800000,58661.6000000,58764.2100000,325
20210405,210000,58764.2100000,59009.1100000,58615.0400000,58953.8800000,272
20210405,213000,58955.5600000,59046.8100000,58755.0000000,58873.8200000,244
20210405,220000,58873.8200000,58926.3900000,58779.4600000,58901.0700000,177
20210405,223000,58901.0700000,59083.9700000,58854.4500000,58879.3500000,198
20210405,230000,58879.3600000,59070.6900000,58806.0700000,59030.5700000,261
20210405,233000,59030.5600000,59100.0000000,58942.2800000,58942.2800000,143
20210406,000000,58942.2700000,59054.2200000,58775.0000000,58785.1600000,161
20210406,003000,58785.1400000,58904.3600000,58686.4000000,58690.0000000,162
20210406,010000,58690.0000000,58741.5500000,58500.0000000,58679.2500000,212
20210406,013000,58679.2500000,58858.8900000,58679.2500000,58856.1300000,158
20210406,020000,58856.1300000,58954.6300000,58748.1800000,58880.6000000,174
20210406,023000,58880.6000000,58880.6000000,58540.6800000,58743.1200000,142
20210406,030000,58743.1100000,59133.8500000,58632.7900000,59123.0200000,153
20210406,033000,59134.0700000,59475.0000000,59033.3300000,59147.7900000,573
20210406,040000,59147.7900000,59328.5400000,59100.0000000,59328.5400000,285
20210406,043000,59328.5400000,59450.0000000,58000.0000000,59034.2300000,613
20210406,050000,59034.1800000,59096.5200000,58733.0000000,58805.9900000,233
20210406,053000,58805.9900000,58858.7600000,58640.5300000,58739.7900000,171
20210406,060000,58739.7900000,58844.6900000,58720.7400000,58746.7200000,80
20210406,063000,58746.7200000,58932.5100000,58720.0000000,58926.1900000,86
20210406,070000,58926.1900000,58932.5100000,58600.0000000,58611.2500000,93
20210406,073000,58611.2500000,58847.6500000,58600.0600000,58764.3300000,88
20210406,080000,58767.5200000,58875.0100000,58718.4600000,58775.2300000,56
20210406,083000,58775.2300000,58859.2800000,58760.0000000,58856.0300000,82
20210406,090000,58856.0300000,58999.0000000,58816.2400000,58845.0000000,96
20210406,093000,58845.0000000,58845.0000000,58619.9500000,58771.3000000,92
