time,symbol,side,type,quantity,price,total,fee,status
2020-11-02T14:55:18.635,MANAETH,SELL,MARKET,80.00000000,0.00016440,0.013152,0.00013326,FILLED
2020-11-02T15:00:29.51,ETHBTC,SELL,MARKET,0.01300000,0.02857100,0.00037142299999999996,0.00013113,FILLED
2020-11-02T15:03:57.53,MANABTC,BUY,MARKET,79.00000000,0.00000471,0.00037209,0.00013141,FILLED
2020-11-02T15:06:07.505,MANAETH,SELL,MARKET,79.00000000,0.00016420,0.0129718,0.00013134,FILLED
2020-11-02T15:06:07.785,ETHBTC,SELL,MARKET,0.01200000,0.02855000,0.0003426,0.00012059,FILLED
2020-11-08T14:52:13.573,BNBBTC,SELL,MARKET,0.15000000,0.00186630,0.000279945,0.00011253,FILLED
2020-11-08T14:54:27.415,BNBBTC,SELL,MARKET,0.11000000,0.00186520,0.000205172,0.00008441,FILLED
2020-11-08T14:54:27.845,ADABTC,BUY,MARKET,29.00000000,0.00000707,0.00020503,0.00008241,FILLED
2020-11-08T14:59:13.601,ADABNB,SELL,MARKET,30.00000000,0.00378200,0.11346,0.00008509,FILLED
2020-11-08T14:59:14.354,BNBBTC,SELL,MARKET,0.11000000,0.00186410,0.000205051,0.00008443,FILLED
2020-11-08T14:59:14.761,ADABTC,BUY,MARKET,29.00000000,0.00000706,0.00020474,0.00008232,FILLED
2020-11-08T15:21:33.453,ADABNB,SELL,MARKET,30.00000000,0.00375600,0.11267999999999999,0.00008451,FILLED
2020-11-08T15:21:33.667,ADABTC,BUY,MARKET,29.00000000,0.00000698,0.00020242,0.00008172,FILLED
2020-11-08T15:21:34.03,BNBBTC,SELL,MARKET,0.11000000,0.00185820,0.00020440199999999999,0.00008075,FILLED
2020-11-08T17:03:50.641,ADABNB,SELL,MARKET,30.00000000,0.00376000,0.1128,0.00008460,FILLED
2020-11-08T17:03:50.745,BNBBTC,SELL,MARKET,0.11000000,0.00184800,0.00020328,0.00008109,FILLED
2020-11-08T17:03:50.85,ADABTC,BUY,MARKET,29.00000000,0.00000696,0.00020184,0.00008184,FILLED
2020-11-11T21:44:33.452,ADABNB,SELL,MARKET,30.00000000,0.00379300,0.11379,0.00008534,FILLED
2020-11-11T21:44:33.663,BNBBTC,SELL,MARKET,0.11000000,0.00178380,0.000196218,0.00008409,FILLED
2020-11-11T21:44:35.362,ADABTC,BUY,MARKET,28.00000000,0.00000678,0.00018984,0.00007958,FILLED
2020-11-11T22:25:16.061,ADABNB,SELL,MARKET,30.00000000,0.00379100,0.11373,0.00008529,FILLED
2020-11-11T22:25:16.24,BNBBTC,SELL,MARKET,0.11000000,0.00176960,0.000194656,0.00008051,FILLED
2020-11-11T22:25:16.482,ADABTC,BUY,MARKET,29.00000000,0.00000672,0.00019488,0.00008259,FILLED
2020-11-14T17:24:51.475,BNBBTC,SELL,MARKET,0.16000000,0.00174190,0.000278704,0.00012060,FILLED
2020-11-14T17:25:29.044,BNBBTC,SELL,MARKET,0.16000000,0.00174240,0.000278784,0.00012057,FILLED
2020-11-14T17:27:26.93,BNBBTC,BUY,MARKET,0.16000000,0.00174130,0.000278608,0.00012000,FILLED
2020-11-14T17:28:06.189,BNBBTC,BUY,MARKET,0.16000000,0.00174040,0.000278464,0.00012000,FILLED
2020-11-14T17:30:30.126,BNBBTC,SELL,MARKET,0.16000000,0.00173900,0.00027824,0.00012078,FILLED
2020-11-14T17:45:15.944,BNBBTC,SELL,MARKET,0.16000000,0.00174270,0.000278832,0.00012050,FILLED
2020-11-14T17:59:14.486,BNBBTC,BUY,MARKET,0.16000000,0.00174370,0.000278992,0.00012000,FILLED
2020-11-14T17:59:44.92,BNBBTC,SELL,MARKET,0.16000000,0.00174400,0.00027904000000000004,0.00012043,FILLED
2020-11-14T18:04:03.604,LTCBNB,BUY,MARKET,0.04500000,2.27200000,0.10223999999999998,0.00007653,FILLED
2020-11-14T19:46:56.316,LTCBNB,SELL,MARKET,0.04500000,2.26100000,0.101745,0.00007631,FILLED
2020-11-14T19:48:49.715,LTCBNB,BUY,MARKET,0.04500000,2.26400000,0.10187999999999998,0.00007636,FILLED
2020-11-14T19:51:39.562,LTCBNB,SELL,MARKET,0.04500000,2.26000000,0.10169999999999998,0.00007627,FILLED
2020-11-14T19:52:06.974,LTCBNB,BUY,MARKET,0.04500000,2.26400000,0.10187999999999998,0.00007638,FILLED
2020-11-14T20:23:09.746,BNBETH,SELL,MARKET,0.17000000,0.06057100,0.01029707,0.00012751,FILLED
2020-11-14T22:08:25.788,BNBETH,BUY,MARKET,0.17000000,0.06054800,0.01029316,0.00012750,FILLED
2020-11-14T22:10:51.218,BNBETH,SELL,MARKET,0.17000000,0.06038000,0.0102646,0.00012738,FILLED
2020-11-14T22:12:58.523,BNBETH,BUY,MARKET,0.17000000,0.06045500,0.010277350000000001,0.00012750,FILLED
2020-11-14T22:17:46.915,LTCBTC,BUY,MARKET,0.03000000,0.00394400,0.00011831999999999998,0.00005095,FILLED
2020-11-14T22:18:50.591,LTCBTC,SELL,MARKET,0.03000000,0.00394600,0.00011837999999999999,0.00005169,FILLED
2020-11-14T22:20:40.186,ETHBTC,SELL,MARKET,0.01000000,0.02885000,0.0002885,0.00012493,FILLED
2020-11-14T22:21:35.254,ETHBTC,BUY,MARKET,0.01000000,0.02884100,0.00028841,0.00012424,FILLED
2020-11-14T22:23:21.773,LTCETH,BUY,MARKET,0.07400000,0.13695000,0.010134299999999999,0.00012574,FILLED
2020-11-14T22:24:38.836,LTCETH,SELL,MARKET,0.07400000,0.13694000,0.01013356,0.00012583,FILLED
2021-01-01T21:30:58.642,BTCUSDT,BUY,MARKET,0.00040000,29232.70000000,11.69308,0.00023464,FILLED
2021-01-01T21:31:11.147,BTCUSDT,SELL,MARKET,0.00040000,29233.46000000,11.693384,0.00023470,FILLED
2021-01-01T21:50:07.034,BTCUSDT,BUY,MARKET,0.00040000,29190.81000000,11.676324000000001,0.00023497,FILLED
2021-01-01T21:54:01.678,BTCUSDT,BUY,MARKET,0.00040000,29202.07000000,11.680828,0.00023453,FILLED
2021-01-01T21:57:02.604,BTCUSDT,BUY,MARKET,0.00040000,29194.97000000,11.677988000000001,0.00023446,FILLED
2021-01-01T22:03:03.25,BTCUSDT,BUY,MARKET,0.00040000,29148.89000000,11.659556,0.00023492,FILLED
2021-01-01T22:09:05.694,BTCUSDT,SELL,MARKET,0.00040000,29187.80000000,11.67512,0.00023487,FILLED
2021-01-01T22:10:28.347,BTCUSDT,BUY,MARKET,0.00040000,29199.94000000,11.679976,0.00023426,FILLED
2021-01-01T22:20:13.025,BTCUSDT,SELL,MARKET,0.00040000,29252.56000000,11.701024,0.00023418,FILLED
2021-01-01T22:22:02.56,BTCUSDT,BUY,MARKET,0.00040000,29272.28000000,11.708912,0.00023406,FILLED
2021-01-01T22:27:02.47,BTCUSDT,SELL,MARKET,0.00040000,29280.43000000,11.712172,0.00023406,FILLED
2021-01-01T22:28:05.116,BTCUSDT,BUY,MARKET,0.00040000,29286.44000000,11.714576,0.00023413,FILLED
2021-01-01T22:31:15.44,BTCUSDT,BUY,MARKET,0.00040000,29289.40000000,11.715760000000001,0.00023393,FILLED
2021-01-01T22:36:15.913,BTCUSDT,SELL,MARKET,0.00040000,29290.96000000,11.716384,0.00023407,FILLED
2021-01-01T22:40:03.513,BTCUSDT,BUY,MARKET,0.00040000,29285.14000000,11.714056000000001,0.00023356,FILLED
2021-01-01T22:45:02.534,BTCUSDT,SELL,MARKET,0.00040000,29298.61000000,11.719444000000001,0.00023425,FILLED
2021-01-01T22:52:02.928,BTCUSDT,BUY,MARKET,0.00040000,29271.58000000,11.708632000000001,0.00023388,FILLED
2021-01-01T22:55:35.431,BTCUSDT,SELL,MARKET,0.00040000,29254.01000000,11.701604,0.00023328,FILLED
2021-01-01T23:00:02.528,BTCUSDT,BUY,MARKET,0.00040000,29264.40000000,11.705760000000001,0.00023362,FILLED
2021-01-01T23:02:16.3,BTCUSDT,BUY,MARKET,0.00040000,29265.24000000,11.706096,0.00023371,FILLED
2021-01-01T23:02:32.358,BTCUSDT,BUY,MARKET,0.00040000,29275.01000000,11.710004,0.00023371,FILLED
2021-01-01T23:11:33.224,BTCUSDT,BUY,MARKET,0.00040000,29286.54000000,11.714616000000001,0.00023324,FILLED
2021-01-01T23:30:00.272,BTCUSDT,BUY,MARKET,0.00040000,29276.25000000,11.7105,0.00023375,FILLED
2021-01-01T23:40:09.046,BTCUSDT,BUY,MARKET,0.00040000,29320.00000000,11.728,0.00023298,FILLED
2021-01-01T23:49:07.449,BTCUSDT,BUY,MARKET,0.00040000,29293.40000000,11.717360000000001,0.00023284,FILLED
2021-01-02T00:27:06.509,BTCUSDT,SELL,MARKET,0.00040000,29062.76000000,11.625104,0.00023484,FILLED
