[2020-12-31T21:23:48.297][0] 	% 
[2020-12-31T21:23:50.369][0] 	% 
[2020-12-31T21:23:52.595][0] 	% 
[2020-12-31T21:23:54.82][0] 	% 
[2020-12-31T21:23:56.886][0] 	% 
[2020-12-31T21:23:58.882][0] 	% 
[2020-12-31T21:24:00.323][0] 	% 
[2020-12-31T21:24:02.369][0] 	% 
[2020-12-31T21:24:04.369][0] 	% 
[2020-12-31T21:24:06.479][0] 	% 
[2020-12-31T21:24:08.572][0] 	% 
[2020-12-31T21:24:11.108][0] 	% 
[2020-12-31T21:24:12.942][0] 	% 
[2020-12-31T21:24:15.233][0] 	% 
[2020-12-31T21:24:17.833][0] 	% 
[2020-12-31T21:24:19.84][0] 	% 
[2020-12-31T21:24:21.889][0] 	% 
[2020-12-31T21:24:24.024][0] 	% 
[2020-12-31T21:24:26.249][0] 	% 
[2020-12-31T21:24:28.308][0] 	% 
[2020-12-31T21:24:30.774][0] 	% 
[2020-12-31T21:24:32.825][0] 	% 
[2020-12-31T21:24:35.35][0] 	% 
[2020-12-31T21:24:37.616][0] 	% 
[2020-12-31T21:24:40.412][0] 	% 
[2020-12-31T21:24:42.554][0] 	% 
[2020-12-31T21:24:44.55][0] 	% 
[2020-12-31T21:24:46.828][0] 	% 
[2020-12-31T21:24:48.872][0] 	% 
[2020-12-31T21:24:51.316][0] 	% 
[2020-12-31T21:24:53.322][0] 	% 
[2020-12-31T21:24:55.475][0] 	% 
[2020-12-31T21:24:57.956][0] 	% 
[2020-12-31T21:25:00.228][0] 	% 
[2020-12-31T21:25:02.388][0] 	% 
[2020-12-31T21:25:04.42][0] 	% 
[2020-12-31T21:25:06.585][0] 	% 
[2020-12-31T21:25:08.731][0] 	% 
[2020-12-31T21:25:10.811][0] 	% 
[2020-12-31T21:25:12.859][0] 	% 
[2020-12-31T21:25:14.934][0] 	% 
[2020-12-31T21:25:16.984][0] 	% 
[2020-12-31T21:25:19.377][0] 	% 
[2020-12-31T21:25:21.472][0] 	% 
[2020-12-31T21:25:23.729][0] 	% 
[2020-12-31T21:25:25.787][0] 	% 
[2020-12-31T21:25:27.865][0] 	% 
[2020-12-31T21:25:29.885][0] 	% 
[2020-12-31T21:25:31.922][0] 	% 
[2020-12-31T21:25:34.369][0] 	% 
[2020-12-31T21:25:36.634][0] 	% 
[2020-12-31T21:25:38.636][0] 	% 
[2020-12-31T21:25:40.85][0] 	% 
[2020-12-31T21:25:43][0] 	% 
[2020-12-31T21:25:45.078][0] 	% 
[2020-12-31T21:25:47.561][0] 	% 
[2020-12-31T21:25:49.605][0] 	% 
[2020-12-31T21:25:51.673][0] 	% 
[2020-12-31T21:25:54.088][0] 	% 
[2020-12-31T21:25:56.422][0] 	% 
[2020-12-31T21:25:58.479][0] 	% 
[2020-12-31T21:26:00.468][0] 	% 
[2020-12-31T21:26:02.547][0] 	% 
[2020-12-31T21:26:04.58][0] 	% 
[2020-12-31T21:26:06.697][0] 	% 
[2020-12-31T21:26:08.597][0] 	% 
[2020-12-31T21:26:10.625][0] 	% 
[2020-12-31T21:26:12.787][0] 	% 
[2020-12-31T21:26:14.814][0] 	% 
[2020-12-31T21:26:16.825][0] 	% 
[2020-12-31T21:26:19.265][0] 	% 
[2020-12-31T21:26:21.556][0] 	% 
[2020-12-31T21:26:24.297][0] 	% 
[2020-12-31T21:26:26.345][0] 	% 
[2020-12-31T21:26:28.383][0] 	% 
[2020-12-31T21:26:30.87][0] 	% 
[2020-12-31T21:26:33.067][0] 	% 
[2020-12-31T21:26:35.293][0] 	% 
[2020-12-31T21:26:37.353][0] 	% 
[2020-12-31T21:26:39.379][0] 	% 
[2020-12-31T21:26:41.396][0] 	% 
[2020-12-31T21:26:43.721][0] 	% 
[2020-12-31T21:26:46.049][0] 	% 
[2020-12-31T21:26:48.157][0] 	% 
[2020-12-31T21:26:50.19][0] 	% 
[2020-12-31T21:26:52.372][0] 	% 
[2020-12-31T21:26:54.39][0] 	% 
[2020-12-31T21:26:56.577][0] 	% 
[2020-12-31T21:26:58.993][0] 	% 
[2020-12-31T21:27:00.282][0] 	% 
[2020-12-31T21:27:02.377][0] 	% 
[2020-12-31T21:27:04.39][0] 	% 
[2020-12-31T21:27:06.458][0] 	% 
[2020-12-31T21:27:08.505][0] 	% 
[2020-12-31T21:27:11.465][0] 	% 
[2020-12-31T21:27:13.634][0] 	% 
[2020-12-31T21:27:15.829][0] 	% 
[2020-12-31T21:27:17.918][0] 	% 
[2020-12-31T21:27:19.973][0] 	% 
[2020-12-31T21:27:22.022][0] 	% 
[2020-12-31T21:27:24.126][0] 	% 
[2020-12-31T21:27:26.348][0] 	% 
[2020-12-31T21:27:28.904][0] 	% 
[2020-12-31T21:27:31.106][0] 	% 
[2020-12-31T21:27:33.564][0] 	% 
[2020-12-31T21:27:36.579][0] 	% 
[2020-12-31T21:27:39.187][0] 	% 
[2020-12-31T21:27:41.251][0] 	% 
[2020-12-31T21:27:43.447][0] 	% 
[2020-12-31T21:27:45.622][0] 	% 
[2020-12-31T21:27:47.746][0] 	% 
[2020-12-31T21:27:49.888][0] 	% 
[2020-12-31T21:27:51.899][0] 	% 
[2020-12-31T21:27:54.266][0] 	% 
[2020-12-31T21:27:56.688][0] 	% 
[2020-12-31T21:27:59.012][0] 	% 
[2020-12-31T21:28:00.323][0] 	% 
[2020-12-31T21:28:02.337][0] 	% 
[2020-12-31T21:28:04.357][0] 	% 
[2020-12-31T21:28:06.455][0] 	% 
[2020-12-31T21:28:08.492][0] 	% 
[2020-12-31T21:28:10.736][0] 	% 
[2020-12-31T21:28:12.842][0] 	% 
[2020-12-31T21:28:14.934][0] 	% 
[2020-12-31T21:28:17.474][0] 	% 
[2020-12-31T21:28:19.613][0] 	% 
[2020-12-31T21:28:21.973][0] 	% 
[2020-12-31T21:28:24.085][0] 	% 
[2020-12-31T21:28:26.086][0] 	% 
[2020-12-31T21:28:28.17][0] 	% 
[2020-12-31T21:28:30.292][0] 	% 
[2020-12-31T21:28:32.314][0] 	% 
[2020-12-31T21:28:34.442][0] 	% 
[2020-12-31T21:28:36.648][0] 	% 
[2020-12-31T21:28:38.854][0] 	% 
[2020-12-31T21:28:41.729][0] 	% 
[2020-12-31T21:28:43.866][0] 	% 
[2020-12-31T21:28:46.02][0] 	% 
[2020-12-31T21:28:48.029][0] 	% 
[2020-12-31T21:28:50.043][0] 	% 
[2020-12-31T21:28:52.101][0] 	% 
[2020-12-31T21:28:54.907][0] 	% 
[2020-12-31T21:28:56.933][0] 	% 
[2020-12-31T21:28:59.07][0] 	% 
[2020-12-31T21:29:00.237][0] 	% 
[2020-12-31T21:29:02.362][0] 	% 
[2020-12-31T21:29:04.371][0] 	% 
[2020-12-31T21:29:06.407][0] 	% 
[2020-12-31T21:29:08.502][0] 	% 
[2020-12-31T21:29:10.753][0] 	% 
[2020-12-31T21:29:12.999][0] 	% 
[2020-12-31T21:29:15.624][0] 	% 
[2020-12-31T21:29:17.645][0] 	% 
[2020-12-31T21:29:19.925][0] 	% 
[2020-12-31T21:29:22.067][0] 	% 
[2020-12-31T21:29:24.047][0] 	% 
[2020-12-31T21:29:27.047][0] 	% 
[2020-12-31T21:29:29.041][0] 	% 
[2020-12-31T21:29:31.15][0] 	% 
[2020-12-31T21:29:33.204][0] 	% 
[2020-12-31T21:29:35.3][0] 	% 
[2020-12-31T21:29:37.934][0] 	% 
[2020-12-31T21:29:40.139][0] 	% 
[2020-12-31T21:29:42.837][0] 	% 
[2020-12-31T21:29:44.884][0] 	% 
[2020-12-31T21:29:47.154][0] 	% 
[2020-12-31T21:29:49.313][0] 	% 
[2020-12-31T21:29:52.001][0] 	% 
[2020-12-31T21:29:54.024][0] 	% 
[2020-12-31T21:29:56.061][0] 	% 
[2020-12-31T21:29:58.076][0] 	% 
[2020-12-31T21:30:00.19][0] 	% 
[2020-12-31T21:30:02.207][0] 	% 
[2020-12-31T21:30:04.775][0] 	% 
[2020-12-31T21:30:06.877][0] 	% 
[2020-12-31T21:30:09.276][0] 	% 
[2020-12-31T21:30:11.512][0] 	% 
[2020-12-31T21:30:13.698][0] 	% 
[2020-12-31T21:30:16.074][0] 	% 
[2020-12-31T21:30:18.021][0] 	% 
[2020-12-31T21:30:20.309][0] 	% 
[2020-12-31T21:30:22.355][0] 	% 
[2020-12-31T21:30:24.523][0] 	% 
[2020-12-31T21:30:26.644][0] 	% 
[2020-12-31T21:30:28.923][0] 	% 
[2020-12-31T21:30:31.061][0] 	% 
[2020-12-31T21:30:33.24][0] 	% 
[2020-12-31T21:30:35.613][0] 	% 
[2020-12-31T21:30:37.733][0] 	% 
[2020-12-31T21:30:39.836][0] 	% 
[2020-12-31T21:30:42.112][0] 	% 
[2020-12-31T21:30:44.304][0] 	% 
[2020-12-31T21:30:46.804][0] 	% 
[2020-12-31T21:30:48.807][0] 	% 
[2020-12-31T21:30:51.06][0] 	% 
[2020-12-31T21:30:53.182][0] 	% 
[2020-12-31T21:30:55.182][0] 	% 
[2020-12-31T21:30:57.265][0] 	% 
[2020-12-31T21:30:59.515][0] 	% 
[2020-12-31T21:31:00.195][0] 	% 
[2020-12-31T21:31:02.241][0] 	% 
[2020-12-31T21:31:04.263][0] 	% 
[2020-12-31T21:31:06.361][0] 	% 
[2020-12-31T21:31:08.386][0] 	% 
[2020-12-31T21:31:10.381][0] 	% 
[2020-12-31T21:31:12.459][0] 	% 
[2020-12-31T21:31:14.599][0] 	% 
[2020-12-31T21:31:16.633][0] 	% 
[2020-12-31T21:31:18.678][0] 	% 
[2020-12-31T21:31:20.695][0] 	% 
[2020-12-31T21:31:22.755][0] 	% 
[2020-12-31T21:31:24.827][0] 	% 
[2020-12-31T21:31:26.924][0] 	% 
[2020-12-31T21:31:28.969][0] 	% 
[2020-12-31T21:31:31.014][0] 	% 
[2020-12-31T21:31:33.041][0] 	% 
[2020-12-31T21:31:35.08][0] 	% 
[2020-12-31T21:31:37.167][0] 	% 
[2020-12-31T21:31:39.244][0] 	% 
[2020-12-31T21:31:41.414][0] 	% 
[2020-12-31T21:31:43.634][0] 	% 
[2020-12-31T21:31:45.666][0] 	% 
[2020-12-31T21:31:47.684][0] 	% 
[2020-12-31T21:31:49.847][0] 	% 
[2020-12-31T21:31:52.007][0] 	% 
[2020-12-31T21:31:54.017][0] 	% 
[2020-12-31T21:31:56.039][0] 	% 
[2020-12-31T21:31:58.355][0] 	% 
[2020-12-31T21:32:00.241][0] 	% 
[2020-12-31T21:32:02.313][0] 	% 
[2020-12-31T21:32:04.428][0] 	% 
[2020-12-31T21:32:06.649][0] 	% 
[2020-12-31T21:32:08.668][0] 	% 
[2020-12-31T21:32:10.727][0] 	% 
[2020-12-31T21:32:12.836][0] 	% 
[2020-12-31T21:32:14.921][0] 	% 
[2020-12-31T21:32:16.998][0] 	% 
[2020-12-31T21:32:19.283][0] 	% 
[2020-12-31T21:32:21.35][0] 	% 
[2020-12-31T21:32:23.392][0] 	% 
[2020-12-31T21:32:25.461][0] 	% 
[2020-12-31T21:32:27.649][0] 	% 
[2020-12-31T21:32:29.933][0] 	% 
[2020-12-31T21:32:32.198][0] 	% 
[2020-12-31T21:32:34.315][0] 	% 
[2020-12-31T21:32:36.338][0] 	% 
[2020-12-31T21:32:38.345][0] 	% 
[2020-12-31T21:32:40.376][0] 	% 
[2020-12-31T21:32:42.803][0] 	% 
[2020-12-31T21:32:44.989][0] 	% 
[2020-12-31T21:32:47.134][0] 	% 
[2020-12-31T21:32:49.392][0] 	% 
[2020-12-31T21:32:51.393][0] 	% 
[2020-12-31T21:32:53.436][0] 	% 
[2020-12-31T21:32:55.513][0] 	% 
[2020-12-31T21:32:57.661][0] 	% 
[2020-12-31T21:32:59.76][0] 	% 
[2020-12-31T21:33:00.234][0] 	% 
[2020-12-31T21:33:02.334][0] 	% 
[2020-12-31T21:33:04.843][0] 	% 
[2020-12-31T21:33:06.844][0] 	% 
[2020-12-31T21:33:08.862][0] 	% 
[2020-12-31T21:33:11.018][0] 	% 
[2020-12-31T21:33:13.34][0] 	% 
[2020-12-31T21:33:15.723][0] 	% 
[2020-12-31T21:33:17.756][0] 	% 
[2020-12-31T21:33:19.828][0] 	% 
[2020-12-31T21:33:21.998][0] 	% 
[2020-12-31T21:33:24.218][0] 	% 
[2020-12-31T21:33:26.303][0] 	% 
[2020-12-31T21:33:28.521][0] 	% 
[2020-12-31T21:33:30.384][0] 	% 
[2020-12-31T21:33:32.394][0] 	% 
[2020-12-31T21:33:34.4][0] 	% 
[2020-12-31T21:33:36.415][0] 	% 
[2020-12-31T21:33:38.507][0] 	% 
[2020-12-31T21:33:40.592][0] 	% 
[2020-12-31T21:33:42.613][0] 	% 
[2020-12-31T21:33:44.632][0] 	% 
[2020-12-31T21:33:46.765][0] 	% 
[2020-12-31T21:33:48.855][0] 	% 
[2020-12-31T21:33:51.13][0] 	% 
[2020-12-31T21:33:53.148][0] 	% 
[2020-12-31T21:33:55.178][0] 	% 
[2020-12-31T21:33:57.187][0] 	% 
[2020-12-31T21:33:59.281][0] 	% 
[2020-12-31T21:34:00.254][0] 	% 
[2020-12-31T21:34:02.326][0] 	% 
[2020-12-31T21:34:04.538][0] 	% 
[2020-12-31T21:34:06.616][0] 	% 
[2020-12-31T21:34:09.217][0] 	% 
[2020-12-31T21:34:11.229][0] 	% 
[2020-12-31T21:34:13.332][0] 	% 
[2020-12-31T21:34:15.568][0] 	% 
[2020-12-31T21:34:17.645][0] 	% 
[2020-12-31T21:34:19.761][0] 	% 
[2020-12-31T21:34:21.907][0] 	% 
[2020-12-31T21:34:24.014][0] 	% 
[2020-12-31T21:34:26.259][0] 	% 
[2020-12-31T21:34:28.372][0] 	% 
[2020-12-31T21:34:30.374][0] 	% 
[2020-12-31T21:34:32.377][0] 	% 
[2020-12-31T21:34:34.413][0] 	% 
[2020-12-31T21:34:36.6][0] 	% 
[2020-12-31T21:34:38.841][0] 	% 
[2020-12-31T21:34:40.871][0] 	% 
[2020-12-31T21:34:43.15][0] 	% 
[2020-12-31T21:34:45.256][0] 	% 
[2020-12-31T21:34:47.328][0] 	% 
[2020-12-31T21:34:49.714][0] 	% 
[2020-12-31T21:34:51.717][0] 	% 
[2020-12-31T21:34:53.776][0] 	% 
[2020-12-31T21:34:55.803][0] 	% 
[2020-12-31T21:34:57.877][0] 	% 
[2020-12-31T21:34:59.963][0] 	% 
[2020-12-31T21:35:00.275][0] 	% 
[2020-12-31T21:35:02.303][0] 	% 
[2020-12-31T21:35:04.309][0] 	% 
[2020-12-31T21:35:06.374][0] 	% 
[2020-12-31T21:35:08.832][0] 	% 
[2020-12-31T21:35:10.866][0] 	% 
[2020-12-31T21:35:12.858][0] 	% 
[2020-12-31T21:35:15.108][0] 	% 
[2020-12-31T21:35:17.155][0] 	% 
[2020-12-31T21:35:19.444][0] 	% 
[2020-12-31T21:35:21.696][0] 	% 
[2020-12-31T21:35:24.011][0] 	% 
[2020-12-31T21:35:26.022][0] 	% 
[2020-12-31T21:35:28.032][0] 	% 
[2020-12-31T21:35:30.059][0] 	% 
[2020-12-31T21:35:32.124][0] 	% 
[2020-12-31T21:35:34.508][0] 	% 
[2020-12-31T21:35:37.014][0] 	% 
[2020-12-31T21:35:39.08][0] 	% 
[2020-12-31T21:35:41.115][0] 	% 
[2020-12-31T21:35:43.539][0] 	% 
[2020-12-31T21:35:45.583][0] 	% 
[2020-12-31T21:35:48.214][0] 	% 
[2020-12-31T21:35:50.548][0] 	% 
[2020-12-31T21:35:52.599][0] 	% 
[2020-12-31T21:35:54.634][0] 	% 
[2020-12-31T21:35:56.633][0] 	% 
[2020-12-31T21:35:59.101][0] 	% 
[2020-12-31T21:36:00.203][0] 	% 
[2020-12-31T21:36:02.34][0] 	% 
[2020-12-31T21:36:04.345][0] 	% 
[2020-12-31T21:36:06.365][0] 	% 
[2020-12-31T21:36:08.647][0] 	% 
[2020-12-31T21:36:11.09][0] 	% 
[2020-12-31T21:36:13.356][0] 	% 
[2020-12-31T21:36:15.436][0] 	% 
[2020-12-31T21:36:17.441][0] 	% 
[2020-12-31T21:36:19.551][0] 	% 
[2020-12-31T21:36:21.463][0] 	% 
[2020-12-31T21:36:23.486][0] 	% 
[2020-12-31T21:36:25.716][0] 	% 
[2020-12-31T21:36:27.745][0] 	% 
[2020-12-31T21:36:30.584][0] 	% 
[2020-12-31T21:36:33.002][0] 	% 
[2020-12-31T21:36:35.207][0] 	% 
[2020-12-31T21:36:37.317][0] 	% 
[2020-12-31T21:36:39.662][0] 	% 
[2020-12-31T21:36:41.77][0] 	% 
[2020-12-31T21:36:44.192][0] 	% 
[2020-12-31T21:36:46.228][0] 	% 
[2020-12-31T21:36:48.506][0] 	% 
[2020-12-31T21:36:50.535][0] 	% 
[2020-12-31T21:36:52.81][0] 	% 
[2020-12-31T21:36:54.86][0] 	% 
[2020-12-31T21:36:56.93][0] 	% 
[2020-12-31T21:36:58.967][0] 	% 
[2020-12-31T21:37:00.222][0] 	% 
[2020-12-31T21:37:02.293][0] 	% 
[2020-12-31T21:37:04.292][0] 	% 
[2020-12-31T21:37:06.316][0] 	% 
[2020-12-31T21:37:08.385][0] 	% 
[2020-12-31T21:37:10.631][0] 	% 
[2020-12-31T21:37:12.705][0] 	% 
[2020-12-31T21:37:14.712][0] 	% 
[2020-12-31T21:37:16.865][0] 	% 
[2020-12-31T21:37:18.963][0] 	% 
[2020-12-31T21:37:21.372][0] 	% 
[2020-12-31T21:37:23.504][0] 	% 
[2020-12-31T21:37:25.621][0] 	% 
[2020-12-31T21:37:27.672][0] 	% 
[2020-12-31T21:37:29.893][0] 	% 
[2020-12-31T21:37:32.269][0] 	% 
[2020-12-31T21:37:34.273][0] 	% 
[2020-12-31T21:37:36.727][0] 	% 
[2020-12-31T21:37:38.754][0] 	% 
[2020-12-31T21:37:40.97][0] 	% 
[2020-12-31T21:37:43.027][0] 	% 
[2020-12-31T21:37:45.236][0] 	% 
[2020-12-31T21:37:47.91][0] 	% 
[2020-12-31T21:37:50.004][0] 	% 
[2020-12-31T21:37:52.257][0] 	% 
[2020-12-31T21:37:54.559][0] 	% 
[2020-12-31T21:37:56.626][0] 	% 
[2020-12-31T21:37:58.679][0] 	% 
[2020-12-31T21:38:00.168][0] 	% 
[2020-12-31T21:38:02.383][0] 	% 
[2020-12-31T21:38:04.564][0] 	% 
[2020-12-31T21:38:06.642][0] 	% 
[2020-12-31T21:38:08.755][0] 	% 
[2020-12-31T21:38:10.85][0] 	% 
[2020-12-31T21:38:13.059][0] 	% 
[2020-12-31T21:38:15.142][0] 	% 
[2020-12-31T21:38:17.192][0] 	% 
[2020-12-31T21:38:19.232][0] 	% 
[2020-12-31T21:38:21.436][0] 	% 
[2020-12-31T21:38:24.128][0] 	% 
[2020-12-31T21:38:26.497][0] 	% 
[2020-12-31T21:38:28.58][0] 	% 
[2020-12-31T21:38:30.745][0] 	% 
[2020-12-31T21:38:32.932][0] 	% 
[2020-12-31T21:38:35.056][0] 	% 
[2020-12-31T21:38:37.117][0] 	% 
[2020-12-31T21:38:39.137][0] 	% 
[2020-12-31T21:38:41.134][0] 	% 
[2020-12-31T21:38:43.378][0] 	% 
[2020-12-31T21:38:45.402][0] 	% 
[2020-12-31T21:38:47.598][0] 	% 
[2020-12-31T21:38:49.893][0] 	% 
[2020-12-31T21:38:52.29][0] 	% 
[2020-12-31T21:38:54.387][0] 	% 
[2020-12-31T21:38:56.472][0] 	% 
[2020-12-31T21:38:58.481][0] 	% 
[2020-12-31T21:39:00.318][0] 	% 
[2020-12-31T21:39:02.292][0] 	% 
[2020-12-31T21:39:04.453][0] 	% 
[2020-12-31T21:39:06.475][0] 	% 
[2020-12-31T21:39:08.479][0] 	% 
[2020-12-31T21:39:10.815][0] 	% 
[2020-12-31T21:39:12.943][0] 	% 
[2020-12-31T21:39:14.992][0] 	% 
[2020-12-31T21:39:17.351][0] 	% 
[2020-12-31T21:39:19.44][0] 	% 
[2020-12-31T21:39:22.37][0] 	% 
[2020-12-31T21:39:24.861][0] 	% 
[2020-12-31T21:39:26.967][0] 	% 
[2020-12-31T21:39:29.082][0] 	% 
[2020-12-31T21:39:31.412][0] 	% 
[2020-12-31T21:39:34.199][0] 	% 
[2020-12-31T21:39:36.234][0] 	% 
[2020-12-31T21:39:38.442][0] 	% 
[2020-12-31T21:39:40.57][0] 	% 
[2020-12-31T21:39:42.663][0] 	% 
[2020-12-31T21:39:45.411][0] 	% 
[2020-12-31T21:39:47.81][0] 	% 
[2020-12-31T21:39:50.108][0] 	% 
[2020-12-31T21:39:52.205][0] 	% 
[2020-12-31T21:39:54.25][0] 	% 
[2020-12-31T21:39:56.437][0] 	% 
[2020-12-31T21:39:58.53][0] 	% 
[2020-12-31T21:40:00.267][0] 	% 
[2020-12-31T21:40:02.289][0] 	% 
[2020-12-31T21:40:04.334][0] 	% 
[2020-12-31T21:40:06.408][0] 	% 
[2020-12-31T21:40:08.452][0] 	% 
[2020-12-31T21:40:11.052][0] 	% 
[2020-12-31T21:40:12.982][0] 	% 
[2020-12-31T21:40:15.281][0] 	% 
[2020-12-31T21:40:17.309][0] 	% 
[2020-12-31T21:40:19.413][0] 	% 
[2020-12-31T21:40:21.602][0] 	% 
[2020-12-31T21:40:24.16][0] 	% 
[2020-12-31T21:40:26.678][0] 	% 
[2020-12-31T21:40:28.786][0] 	% 
[2020-12-31T21:40:30.84][0] 	% 
[2020-12-31T21:40:32.864][0] 	% 
[2020-12-31T21:40:34.98][0] 	% 
[2020-12-31T21:40:36.962][0] 	% 
[2020-12-31T21:40:39.098][0] 	% 
[2020-12-31T21:40:41.183][0] 	% 
[2020-12-31T21:40:43.442][0] 	% 
[2020-12-31T21:40:45.48][0] 	% 
[2020-12-31T21:40:47.526][0] 	% 
[2020-12-31T21:40:49.788][0] 	% 
[2020-12-31T21:40:51.791][0] 	% 
[2020-12-31T21:40:53.87][0] 	% 
[2020-12-31T21:40:55.985][0] 	% 
[2020-12-31T21:40:58.843][0] 	% 
[2020-12-31T21:41:00.355][0] 	% 
[2020-12-31T21:41:02.445][0] 	% 
[2020-12-31T21:41:04.47][0] 	% 
[2020-12-31T21:41:06.497][0] 	% 
[2020-12-31T21:41:08.599][0] 	% 
[2020-12-31T21:41:10.661][0] 	% 
[2020-12-31T21:41:12.809][0] 	% 
[2020-12-31T21:41:14.883][0] 	% 
[2020-12-31T21:41:17.007][0] 	% 
[2020-12-31T21:41:19.356][0] 	% 
[2020-12-31T21:41:21.971][0] 	% 
[2020-12-31T21:41:24.337][0] 	% 
[2020-12-31T21:41:26.452][0] 	% 
[2020-12-31T21:41:29.013][0] 	% 
[2020-12-31T21:41:31.001][0] 	% 
[2020-12-31T21:41:33.521][0] 	% 
[2020-12-31T21:41:35.757][0] 	% 
[2020-12-31T21:41:37.902][0] 	% 
[2020-12-31T21:41:40.184][0] 	% 
[2020-12-31T21:41:42.355][0] 	% 
[2020-12-31T21:41:44.405][0] 	% 
[2020-12-31T21:41:46.402][0] 	% 
[2020-12-31T21:41:48.61][0] 	% 
[2020-12-31T21:41:51.013][0] 	% 
[2020-12-31T21:41:53.078][0] 	% 
[2020-12-31T21:41:55.382][0] 	% 
[2020-12-31T21:41:57.83][0] 	% 
[2020-12-31T21:42:00.358][0] 	% 
[2020-12-31T21:42:02.375][0] 	% 
[2020-12-31T21:42:04.554][0] 	% 
[2020-12-31T21:42:06.949][0] 	% 
[2020-12-31T21:42:08.987][0] 	% 
[2020-12-31T21:42:11.126][0] 	% 
[2020-12-31T21:42:13.406][0] 	% 
[2020-12-31T21:42:15.507][0] 	% 
[2020-12-31T21:42:17.609][0] 	% 
[2020-12-31T21:42:19.789][0] 	% 
[2020-12-31T21:42:21.833][0] 	% 
[2020-12-31T21:42:23.915][0] 	% 
[2020-12-31T21:42:26.11][0] 	% 
[2020-12-31T21:42:28.195][0] 	% 
[2020-12-31T21:42:30.277][0] 	% 
[2020-12-31T21:42:32.26][0] 	% 
[2020-12-31T21:42:34.988][0] 	% 
[2020-12-31T21:42:37.18][0] 	% 
[2020-12-31T21:42:39.357][0] 	% 
[2020-12-31T21:42:41.828][0] 	% 
[2020-12-31T21:42:43.928][0] 	% 
[2020-12-31T21:42:46.261][0] 	% 
[2020-12-31T21:42:48.341][0] 	% 
[2020-12-31T21:42:50.548][0] 	% 
[2020-12-31T21:42:52.595][0] 	% 
[2020-12-31T21:42:54.812][0] 	% 
[2020-12-31T21:42:57.116][0] 	% 
[2020-12-31T21:42:59.654][0] 	% 
[2020-12-31T21:43:00.399][0] 	% 
[2020-12-31T21:43:02.517][0] 	% 
[2020-12-31T21:43:04.538][0] 	% 
[2020-12-31T21:43:06.602][0] 	% 
[2020-12-31T21:43:08.62][0] 	% 
[2020-12-31T21:43:11.332][0] 	% 
[2020-12-31T21:43:14.352][0] 	% 
[2020-12-31T21:43:16.762][0] 	% 
[2020-12-31T21:43:19.362][0] 	% 
[2020-12-31T21:43:21.412][0] 	% 
[2020-12-31T21:43:23.435][0] 	% 
[2020-12-31T21:43:26.383][0] 	% 
[2020-12-31T21:43:28.364][0] 	% 
[2020-12-31T21:43:30.391][0] 	% 
[2020-12-31T21:43:32.556][0] 	% 
[2020-12-31T21:43:35.271][0] 	% 
[2020-12-31T21:43:37.264][0] 	% 
[2020-12-31T21:43:39.332][0] 	% 
[2020-12-31T21:43:41.972][0] 	% 
[2020-12-31T21:43:44.375][0] 	% 
[2020-12-31T21:43:47.287][0] 	% 
[2020-12-31T21:43:49.412][0] 	% 
[2020-12-31T21:43:51.495][0] 	% 
[2020-12-31T21:43:54.278][0] 	% 
[2020-12-31T21:43:56.412][0] 	% 
[2020-12-31T21:43:59.51][0] 	% 
[2020-12-31T21:44:00.309][0] 	% 
[2020-12-31T21:44:02.369][0] 	% 
[2020-12-31T21:44:04.542][0] 	% 
[2020-12-31T21:44:06.638][0] 	% 
[2020-12-31T21:44:08.697][0] 	% 
[2020-12-31T21:44:10.768][0] 	% 
[2020-12-31T21:44:12.722][0] 	% 
[2020-12-31T21:44:14.773][0] 	% 
[2020-12-31T21:44:17.025][0] 	% 
[2020-12-31T21:44:19.117][0] 	% 
[2020-12-31T21:44:21.155][0] 	% 
[2020-12-31T21:44:23.163][0] 	% 
[2020-12-31T21:44:25.236][0] 	% 
[2020-12-31T21:44:27.671][0] 	% 
[2020-12-31T21:44:29.761][0] 	% 
[2020-12-31T21:44:31.952][0] 	% 
[2020-12-31T21:44:34.026][0] 	% 
[2020-12-31T21:44:36.055][0] 	% 
[2020-12-31T21:44:38.122][0] 	% 
[2020-12-31T21:44:40.689][0] 	% 
[2020-12-31T21:44:42.669][0] 	% 
[2020-12-31T21:44:44.735][0] 	% 
[2020-12-31T21:44:46.955][0] 	% 
[2020-12-31T21:44:49.555][0] 	% 
[2020-12-31T21:44:51.738][0] 	% 
[2020-12-31T21:44:54.082][0] 	% 
[2020-12-31T21:44:56.188][0] 	% 
[2020-12-31T21:44:58.204][0] 	% 
[2020-12-31T21:45:00.195][0] 	% 
[2020-12-31T21:45:02.201][0] 	% 
[2020-12-31T21:45:04.195][0] 	% 
[2020-12-31T21:45:06.202][0] 	% 
[2020-12-31T21:45:08.627][0] 	% 
[2020-12-31T21:45:10.717][0] 	% 
[2020-12-31T21:45:12.34][0] 	% 
[2020-12-31T21:45:14.489][0] 	% 
[2020-12-31T21:45:16.484][0] 	% 
[2020-12-31T21:45:18.624][0] 	% 
[2020-12-31T21:45:20.761][0] 	% 
[2020-12-31T21:45:22.876][0] 	% 
[2020-12-31T21:45:25.01][0] 	% 
[2020-12-31T21:45:27.25][0] 	% 
[2020-12-31T21:45:29.43][0] 	% 
[2020-12-31T21:45:31.73][0] 	% 
[2020-12-31T21:45:33.738][0] 	% 
